bean_id,acidity,body,sweetness,bitterness,aroma,flavor,aftertaste,total_score,roast_level,flavor_tags,data_source,confidence_score
801.0,9,8,6,3,9,9,8,93,LIGHT,"[10402, 20105, 70103, 70201, 90202]",EXTERNAL_CSV,0.9
802.0,8,9,7,2,9,9,8,93,LIGHT,"[20101, 80103, 70103, 90201, 10302]",EXTERNAL_CSV,0.9
803.0,9,8,6,3,9,9,8,93,LIGHT,"[40104, 20105, 70103, 70201, 90301]",EXTERNAL_CSV,0.9
804.0,9,8,7,3,9,9,8,93,LIGHT,"[40104, 80104, 70201, 70103, 90201]",EXTERNAL_CSV,0.9
805.0,8,9,7,2,9,9,8,93,LIGHT,"[80104, 20105, 10101, 70103, 90202]",EXTERNAL_CSV,0.9
806.0,8,8,6,6,9,9,8,92,MEDIUM,"[10305, 80104, 20105, 20203, 70202]",EXTERNAL_CSV,0.9
807.0,9,9,7,2,9,9,8,94,LIGHT,"[10401, 80102, 20105, 10202, 702]",EXTERNAL_CSV,0.9
808.0,8,9,8,2,8,9,7,91,LIGHT,"[80103, 80104, 20105, 104, 70102]",EXTERNAL_CSV,0.9
809.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 40104, 20105, 70201, 10301]",EXTERNAL_CSV,0.9
810.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 10101, 70201]",EXTERNAL_CSV,0.9
811.0,8,9,6,2,9,9,8,93,LIGHT,"[10104, 20201, 101, 701]",EXTERNAL_CSV,0.9
812.0,8,9,7,2,9,9,8,93,LIGHT,"[10401, 80101, 60304, 70101, 10201, 10302]",EXTERNAL_CSV,0.9
813.0,9,9,6,6,9,10,9,96,MEDIUM,"[80103, 20105, 70201, 90202, 10302]",EXTERNAL_CSV,0.9
814.0,8,9,7,3,9,9,8,93,LIGHT,"[80104, 20105, 70201, 90202, 10302]",EXTERNAL_CSV,0.9
815.0,8,9,6,3,9,9,8,93,LIGHT,"[10403, 20103, 20201, 70201, 90201, 10302]",EXTERNAL_CSV,0.9
816.0,8,9,8,2,9,9,8,93,LIGHT,"[10306, 80103, 80104, 104, 70103]",EXTERNAL_CSV,0.9
817.0,9,9,8,2,9,9,8,94,LIGHT,"[10401, 80102, 80104, 20105, 10103, 70103]",EXTERNAL_CSV,0.9
818.0,9,8,6,3,9,9,8,93,LIGHT,"[20105, 70101, 70201, 10302, 10303]",EXTERNAL_CSV,0.9
819.0,9,9,6,2,9,9,9,95,LIGHT,"[10403, 104, 20105, 201, 90202]",EXTERNAL_CSV,0.9
820.0,9,8,7,3,9,9,8,93,LIGHT,"[801, 10401, 70201, 90203, 10302]",EXTERNAL_CSV,0.9
821.0,8,9,8,2,8,9,8,92,LIGHT,"[801, 80101, 70103]",EXTERNAL_CSV,0.9
822.0,9,9,6,2,9,9,8,94,LIGHT,"[10402, 20105, 90201, 10201, 70302]",EXTERNAL_CSV,0.9
823.0,9,9,6,3,9,10,8,95,LIGHT,"[70201, 90203, 10102]",EXTERNAL_CSV,0.9
824.0,9,9,6,3,9,9,8,94,LIGHT,"[10402, 20105, 90201, 70202, 10301]",EXTERNAL_CSV,0.9
825.0,8,8,6,4,8,8,8,90,LIGHT,"[70201, 90203, 40201]",EXTERNAL_CSV,0.9
826.0,8,8,6,3,9,9,8,92,LIGHT,"[10403, 90202, 40104, 70201, 10202]",EXTERNAL_CSV,0.9
827.0,8,9,7,3,9,9,9,94,LIGHT,"[801, 20105, 10101, 70102, 70202]",EXTERNAL_CSV,0.9
828.0,9,9,6,3,9,9,8,94,LIGHT,"[10202, 20201, 20105, 10201, 70202]",EXTERNAL_CSV,0.9
829.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 10401, 70202, 10201]",EXTERNAL_CSV,0.9
830.0,8,8,7,3,9,9,8,92,LIGHT,"[80102, 20105, 10104, 70201, 90203]",EXTERNAL_CSV,0.9
831.0,9,9,7,2,9,9,8,94,LIGHT,"[10402, 80104, 20105, 20201, 10104, 10302]",EXTERNAL_CSV,0.9
832.0,9,9,6,3,9,10,9,96,LIGHT,"[30305, 10401, 20101, 10101, 70202]",EXTERNAL_CSV,0.9
833.0,9,8,6,2,9,9,8,93,LIGHT,"[10402, 10403, 201, 20105, 90201]",EXTERNAL_CSV,0.9
834.0,9,9,8,3,9,9,8,94,LIGHT,"[80101, 80102, 70103, 70202, 90203]",EXTERNAL_CSV,0.9
835.0,8,9,7,3,9,9,8,93,LIGHT,"[10402, 80103, 401, 70103, 70202]",EXTERNAL_CSV,0.9
836.0,9,9,7,2,9,9,9,95,LIGHT,"[80102, 20105, 90203, 701, 702]",EXTERNAL_CSV,0.9
837.0,8,8,5,7,9,8,7,90,MEDIUM,"[501, 90201, 70202, 10201, 50303]",EXTERNAL_CSV,0.9
838.0,9,8,6,3,9,9,8,93,LIGHT,"[70201, 90203, 10403, 70301]",EXTERNAL_CSV,0.9
839.0,8,9,8,2,9,9,8,93,LIGHT,"[10402, 20101, 80103, 80104, 10201, 90202]",EXTERNAL_CSV,0.9
840.0,8,8,6,6,8,9,7,90,MEDIUM,"[80101, 20105, 10102, 10103, 70201]",EXTERNAL_CSV,0.9
841.0,9,8,7,2,9,9,8,93,LIGHT,"[10401, 80103, 20105, 90203, 10301]",EXTERNAL_CSV,0.9
842.0,9,8,6,3,9,9,8,93,LIGHT,"[10403, 20105, 70201, 70102, 90201]",EXTERNAL_CSV,0.9
843.0,9,9,7,3,9,9,8,94,LIGHT,"[10401, 20101, 80102, 20105, 70201]",EXTERNAL_CSV,0.9
844.0,9,8,6,3,9,9,8,93,LIGHT,"[20105, 90202, 10101, 70201]",EXTERNAL_CSV,0.9
845.0,9,8,6,3,9,9,9,94,LIGHT,"[70201, 90203, 10101]",EXTERNAL_CSV,0.9
846.0,9,9,6,3,9,9,9,95,LIGHT,"[20101, 40107, 70202, 10202, 701, 10302, 10303]",EXTERNAL_CSV,0.9
847.0,9,8,6,3,9,9,8,93,LIGHT,"[70201, 10402, 90203, 70103]",EXTERNAL_CSV,0.9
848.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 70202, 90203, 10302]",EXTERNAL_CSV,0.9
849.0,8,9,7,2,8,9,8,92,LIGHT,"[10306, 80104, 20105, 301, 60304]",EXTERNAL_CSV,0.9
850.0,9,9,7,2,9,9,9,95,LIGHT,"[10403, 80104, 10101, 90201, 90202]",EXTERNAL_CSV,0.9
851.0,8,8,7,2,9,9,8,92,LIGHT,"[80104, 20105, 40104, 90201, 10202]",EXTERNAL_CSV,0.9
852.0,8,8,7,3,9,9,8,92,LIGHT,"[10308, 80104, 40104, 70103, 70201]",EXTERNAL_CSV,0.9
853.0,8,8,6,3,9,9,8,92,LIGHT,"[40104, 20105, 70103, 70201, 10201]",EXTERNAL_CSV,0.9
854.0,8,8,6,3,9,9,8,92,LIGHT,"[10402, 20105, 70201, 70102, 90201]",EXTERNAL_CSV,0.9
855.0,9,9,5,7,9,9,8,94,MEDIUM,"[20106, 70103, 70201, 10302, 50303]",EXTERNAL_CSV,0.9
856.0,8,8,7,3,9,9,8,92,LIGHT,"[40104, 70201, 70102, 80104]",EXTERNAL_CSV,0.9
857.0,9,8,6,2,9,9,8,93,LIGHT,"[10401, 10402, 20101, 20105, 70102]",EXTERNAL_CSV,0.9
858.0,8,9,8,3,9,9,8,93,LIGHT,"[80101, 80103, 40104, 70202, 10202]",EXTERNAL_CSV,0.9
859.0,9,8,6,3,9,9,8,93,LIGHT,"[40104, 20105, 20106, 70201, 10202, 90203]",EXTERNAL_CSV,0.9
860.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 40104, 20105, 70201, 90201, 10303]",EXTERNAL_CSV,0.9
861.0,9,8,6,2,9,9,9,94,LIGHT,"[90202, 20105, 90201, 10202, 10302, 10303]",EXTERNAL_CSV,0.9
862.0,8,9,8,3,9,9,8,93,LIGHT,"[801, 802, 10101, 10103, 70202]",EXTERNAL_CSV,0.9
863.0,9,9,8,2,9,9,8,94,LIGHT,"[30305, 80103, 80104, 20105, 90201]",EXTERNAL_CSV,0.9
864.0,9,9,6,4,9,9,8,94,LIGHT,"[201, 40201, 10101, 70202, 90203]",EXTERNAL_CSV,0.9
865.0,9,9,7,3,9,9,9,95,LIGHT,"[10402, 80104, 70201, 90202, 10301]",EXTERNAL_CSV,0.9
866.0,8,9,5,7,9,8,7,92,MEDIUM,"[10306, 40104, 70102, 70201, 70202]",EXTERNAL_CSV,0.9
867.0,9,8,7,2,9,9,8,93,LIGHT,"[80102, 20105, 10103, 10101, 70103]",EXTERNAL_CSV,0.9
868.0,8,9,6,3,9,9,8,93,LIGHT,"[70201, 20105, 10302, 70103]",EXTERNAL_CSV,0.9
869.0,9,9,7,3,9,9,8,94,LIGHT,"[80101, 20105, 70101, 70102, 70202]",EXTERNAL_CSV,0.9
870.0,9,9,7,2,9,9,8,94,LIGHT,"[20101, 80103, 20105, 10101, 90203]",EXTERNAL_CSV,0.9
871.0,9,8,6,3,9,9,8,93,LIGHT,"[10402, 20105, 70102, 70201, 10301, 10302]",EXTERNAL_CSV,0.9
872.0,8,9,7,2,9,9,8,93,LIGHT,"[10402, 70102, 10302, 80103]",EXTERNAL_CSV,0.9
873.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 10402, 20105, 70201, 90203]",EXTERNAL_CSV,0.9
874.0,9,9,7,3,9,9,9,95,LIGHT,"[10402, 90202, 80104, 20105, 70202]",EXTERNAL_CSV,0.9
875.0,9,9,8,4,9,9,8,94,LIGHT,"[80103, 80104, 60201, 60301, 70101, 10101, 70201, 70202]",EXTERNAL_CSV,0.9
876.0,10,9,7,2,10,10,9,98,LIGHT,"[802, 20105, 90201, 90202, 702]",EXTERNAL_CSV,0.9
877.0,9,9,7,3,9,10,9,96,LIGHT,"[10402, 80102, 20105, 70202, 90203]",EXTERNAL_CSV,0.9
878.0,8,9,6,4,9,9,8,93,LIGHT,"[10401, 20105, 70102, 70201, 70202]",EXTERNAL_CSV,0.9
879.0,8,9,9,2,9,9,8,93,LIGHT,"[801, 80103, 80104, 70103, 30203]",EXTERNAL_CSV,0.9
880.0,8,9,6,2,9,9,8,93,LIGHT,"[20105, 20203, 80301, 10102, 30205]",EXTERNAL_CSV,0.9
881.0,9,9,8,3,9,9,8,94,LIGHT,"[10401, 80103, 80104, 70202, 10302]",EXTERNAL_CSV,0.9
882.0,8,8,7,2,8,8,8,90,LIGHT,"[40104, 20201, 80104, 10103, 70103]",EXTERNAL_CSV,0.9
883.0,8,8,7,2,9,9,8,92,LIGHT,"[10402, 80103, 70102, 90201, 10202]",EXTERNAL_CSV,0.9
884.0,8,9,6,6,9,9,9,94,MEDIUM,"[20101, 80104, 20105, 10101, 70202]",EXTERNAL_CSV,0.9
885.0,9,8,7,3,9,9,8,93,LIGHT,"[10401, 80104, 20105, 10101, 70201]",EXTERNAL_CSV,0.9
886.0,9,8,8,3,9,9,8,93,LIGHT,"[10402, 10403, 80101, 80102, 70201]",EXTERNAL_CSV,0.9
887.0,9,9,7,3,9,10,9,96,LIGHT,"[10401, 80104, 20106, 70201, 90203]",EXTERNAL_CSV,0.9
888.0,9,9,6,2,9,9,9,95,LIGHT,"[30305, 10403, 102, 20105, 702]",EXTERNAL_CSV,0.9
889.0,9,9,7,2,9,9,8,94,LIGHT,"[80104, 20105, 70103, 10104, 90202]",EXTERNAL_CSV,0.9
890.0,9,8,6,2,9,9,8,93,LIGHT,"[30305, 10402, 10403, 20105, 40202, 10202]",EXTERNAL_CSV,0.9
891.0,7,8,3,10,7,8,7,87,HEAVY,"[70201, 90202, 70102, 50303]",EXTERNAL_CSV,0.9
892.0,9,9,7,3,9,9,9,95,LIGHT,"[90201, 70201, 10404, 801]",EXTERNAL_CSV,0.9
893.0,9,9,6,3,9,9,9,95,LIGHT,"[30305, 10403, 20105, 70201, 10301]",EXTERNAL_CSV,0.9
894.0,9,9,6,3,9,9,8,94,LIGHT,"[10403, 20105, 70201, 90201, 10201]",EXTERNAL_CSV,0.9
895.0,9,9,7,2,9,10,9,96,LIGHT,"[10401, 30305, 80104, 20105, 10303]",EXTERNAL_CSV,0.9
896.0,8,8,7,3,9,9,8,92,LIGHT,"[10402, 70202, 80101, 70102]",EXTERNAL_CSV,0.9
897.0,9,9,6,4,9,9,8,94,LIGHT,"[20105, 10402, 70202, 70201]",EXTERNAL_CSV,0.9
898.0,8,8,8,3,9,9,8,92,LIGHT,"[801, 10306, 20101, 80103, 20105, 60301, 60304, 70201]",EXTERNAL_CSV,0.9
899.0,8,8,7,6,8,9,8,91,MEDIUM,"[801, 80101, 20105, 70201, 90202]",EXTERNAL_CSV,0.9
900.0,9,9,7,2,9,9,8,94,LIGHT,"[10104, 20105, 90203, 80104]",EXTERNAL_CSV,0.9
901.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 10101, 70102, 90201, 70202]",EXTERNAL_CSV,0.9
902.0,8,8,6,7,9,9,8,92,MEDIUM,"[80101, 20105, 70201, 10202, 50303]",EXTERNAL_CSV,0.9
903.0,8,9,6,3,9,9,8,93,LIGHT,"[60303, 70202, 70102, 10103]",EXTERNAL_CSV,0.9
904.0,8,9,6,3,9,9,8,93,LIGHT,"[10402, 40104, 20105, 60303, 70201]",EXTERNAL_CSV,0.9
905.0,9,9,6,3,9,9,9,95,LIGHT,"[20105, 70202, 10307, 902]",EXTERNAL_CSV,0.9
906.0,8,8,7,3,9,9,8,93,LIGHT,"[10403, 80104, 20105, 70102, 70202]",EXTERNAL_CSV,0.9
907.0,9,9,6,2,9,9,8,94,LIGHT,"[10401, 20105, 10302]",EXTERNAL_CSV,0.9
908.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 70201, 10101, 10201, 90202]",EXTERNAL_CSV,0.9
909.0,9,9,7,2,9,9,9,95,LIGHT,"[10402, 80103, 20105, 10101, 90203]",EXTERNAL_CSV,0.9
910.0,9,9,6,4,9,9,8,94,LIGHT,"[10401, 10403, 20101, 20105, 70201, 70202]",EXTERNAL_CSV,0.9
911.0,7,8,5,5,8,8,7,88,MEDIUM,"[40104, 10202, 10403, 70102]",EXTERNAL_CSV,0.9
912.0,9,9,7,3,9,9,8,94,LIGHT,"[10403, 80104, 20105, 10104, 90201, 70202]",EXTERNAL_CSV,0.9
913.0,8,9,8,3,9,9,8,94,LIGHT,"[80101, 80102, 20203, 10101, 70201]",EXTERNAL_CSV,0.9
914.0,9,9,7,3,9,10,9,96,LIGHT,"[80103, 20202, 20106, 70201, 10302]",EXTERNAL_CSV,0.9
915.0,9,9,6,3,9,9,8,94,LIGHT,"[70201, 70102, 10102]",EXTERNAL_CSV,0.9
916.0,8,9,8,2,9,9,9,94,LIGHT,"[80103, 80104, 20201, 20105, 10101]",EXTERNAL_CSV,0.9
917.0,9,9,6,4,9,9,9,95,LIGHT,"[70201, 70202, 10102]",EXTERNAL_CSV,0.9
918.0,9,9,7,3,9,10,8,95,LIGHT,"[80104, 20105, 10302, 70201]",EXTERNAL_CSV,0.9
919.0,9,9,6,3,9,9,9,95,LIGHT,"[20105, 10101, 70201, 10202, 90203]",EXTERNAL_CSV,0.9
920.0,8,9,8,3,9,9,8,92,LIGHT,"[80103, 80104, 104, 60302, 70201]",EXTERNAL_CSV,0.9
921.0,8,9,7,2,8,9,8,92,LIGHT,"[10202, 70101, 80103]",EXTERNAL_CSV,0.9
922.0,8,9,6,3,9,9,8,93,LIGHT,"[10304, 30305, 20105, 70102, 70201]",EXTERNAL_CSV,0.9
923.0,9,9,7,2,9,9,8,94,LIGHT,"[80102, 20105, 80202, 10101, 90203]",EXTERNAL_CSV,0.9
924.0,9,9,7,3,9,9,9,95,LIGHT,"[80104, 20201, 70201, 70101, 90201]",EXTERNAL_CSV,0.9
925.0,9,8,7,4,9,9,8,93,LIGHT,"[10402, 80101, 20105, 40201, 70202]",EXTERNAL_CSV,0.9
926.0,8,8,6,2,8,9,7,90,LIGHT,"[10402, 40107, 40206, 10103, 10201]",EXTERNAL_CSV,0.9
